 02 12 07 09     -6.4     -2.8     -5.0     -4.3     -2.4 
 02 12 07 07     -5.7     -3.9     -4.4     -4.4     -2.1 
 02 12 07 13     -7.2     -4.4     -6.7     -4.9     -3.9 
 02 12 07 23     -1.4      0.0     -3.3     -6.4     -4.1 
 02 12 07 03     -7.2     -3.9     -5.6     -3.7     -2.3 
 02 12 07 18     -4.0     -1.1     -4.4     -2.8     -3.1 
 02 12 07 16     -7.2     -5.0     -5.6     -6.9     -5.5 
 02 12 07 01     -5.1      0.6     -4.4     -2.6     -1.3 
 02 12 07 06     -6.6     -3.3     -5.6     -4.1     -2.3 
 02 12 07 17     -6.9     -4.4     -5.0     -4.3     -4.1 
 02 12 07 10     -6.1     -3.3     -4.4     -3.8     -2.6 
 02 12 07 05     -6.6     -3.9     -5.0     -4.4     -2.6 
 02 12 07 00     -3.4      1.1     -3.9     -2.1     -1.0 
 02 12 08 20     -1.6      2.8     -2.2     -0.7      0.3 
 02 12 08 16    -10.0     -5.6     -5.6     -3.3     -2.2 
 02 12 08 04     -7.4     -5.0     -6.1     -7.7     -5.9 
 02 12 08 11     -8.0     -4.4     -5.0     -6.9     -6.1 
 02 12 08 03     -6.5     -4.4     -6.1     -7.4     -5.9 
 02 12 08 07     -8.4     -4.4     -7.8     -8.5     -6.4 
 02 12 08 15     -9.8     -6.1     -5.6     -3.9     -2.4 
 02 12 08 23     -5.1      3.9     -4.4      0.1      0.3 
 02 12 08 10     -7.7     -5.0     -6.7     -7.4     -6.4 
 02 12 08 18     -6.9     -1.1     -3.3     -2.4     -0.4 
 02 12 08 21     -1.8      5.0      0.0     -0.7      1.3 
 02 12 08 12     -8.6     -3.9     -7.2     -5.1     -5.3 
 02 12 08 14     -9.2     -5.0     -6.7     -4.1     -2.7 
 02 12 08 13     -8.4     -4.4     -7.2     -4.2     -3.8 
 02 12 08 17     -8.8     -5.6     -5.0     -2.8     -1.2 
 02 12 08 09     -7.3     -5.0     -7.2     -7.4     -7.3 
 02 12 08 00     -4.3     -1.1     -5.6     -6.8     -5.1 
 02 12 08 22     -4.2      5.6     -2.8      0.0      2.2 
 02 12 08 06     -6.9     -3.9     -7.2     -8.1     -5.6 
 02 12 08 01     -5.6     -2.8     -6.1     -7.1     -5.7 
 02 12 08 19     -0.7      3.9     -2.2     -1.5      0.6 
 02 12 08 05     -6.8     -5.0     -6.7     -8.0     -5.3 
 02 12 08 02     -5.8     -3.9     -6.1     -7.3     -6.0 
 02 12 08 08     -7.1     -4.4     -7.8     -8.7     -7.1 
 02 12 09 23     -3.4      7.8     -3.9     -1.4      0.0 
 02 12 09 02     -6.1     -2.2     -3.9     -3.5     -2.5 
 02 12 09 11     -7.1     -2.8     -3.9     -3.2     -2.6 
 02 12 09 18     -5.6      1.1     -2.2     -0.8      1.6 
 02 12 09 12     -7.4     -3.3     -3.9     -3.3     -2.8 
 02 12 09 00     -4.9      4.4     -4.4     -1.7     -1.4 
 02 12 09 14     -7.0     -2.8     -5.0     -3.3     -2.2 
 02 12 09 07     -7.0     -2.8     -4.4     -2.9     -1.6 
 02 12 09 15     -7.0     -2.8     -5.0     -3.4     -1.8 
 02 12 09 20      0.3      6.7     -2.2     -0.6      1.5 
 02 12 09 21     -0.8      6.1      0.6     -0.2      1.6 
 02 12 09 04     -6.4     -2.8     -3.9     -3.3     -2.2 
 02 12 09 03     -6.1     -2.8     -3.9     -3.6     -2.5 
 02 12 09 17     -6.9     -2.8     -4.4     -1.4      0.2 
 02 12 09 10     -6.7     -2.8     -3.9     -3.1     -2.1 
 02 12 09 13     -7.1     -2.8     -3.9     -3.2     -2.6 
 02 12 09 05     -6.5     -2.8     -5.0     -2.9     -1.8 
 02 12 09 01     -5.5      2.8     -4.4     -3.3     -1.9 
 02 12 09 19      0.8      6.1     -1.1     -0.4      2.5 
 02 12 09 06     -6.8     -2.8     -4.4     -3.0     -1.6 
 02 12 09 09     -6.7     -2.8     -3.9     -2.9     -1.9 
 02 12 09 08     -7.2     -2.8     -3.9     -2.9     -2.1 
 02 12 09 22     -2.7      6.1     -2.8     -0.7      1.1 
 02 12 09 16     -6.8     -3.3     -4.4     -2.2     -1.1 
 02 12 10 17     -6.8     -4.4     -6.7     -8.2     -5.4 
 02 12 10 21     -0.6     -0.6     -5.0     -6.7     -3.6 
 02 12 10 11     -5.6     -2.2     -2.8     -6.6     -4.4 
 02 12 10 06     -7.2     -2.2     -1.1     -3.3     -1.4 
 02 12 10 09     -7.6     -1.7     -3.9     -5.5     -4.4 
 02 12 10 02     -5.9     -1.7     -3.9     -2.3     -1.0 
 02 12 10 23     -1.9     -0.6     -5.0     -8.9     -6.7 
 02 12 10 01     -5.5      0.0     -3.9     -3.0     -1.0 
 02 12 10 19     -0.8     -1.1     -5.0     -7.9     -5.1 
 02 12 10 03     -6.3     -2.2     -2.8     -2.9     -1.4 
 02 12 10 00     -4.5      4.4     -3.3     -2.6     -1.0 
 02 12 10 10     -6.6     -2.8     -2.8     -6.1     -3.9 
 02 12 10 13     -4.2     -1.7     -4.4     -6.9     -5.0 
 02 12 10 05     -7.6     -1.7     -1.7     -3.4     -1.7 
 02 12 10 22     -1.1      0.6     -5.0     -7.7     -5.2 
 02 12 10 15     -5.1     -2.8     -6.1     -8.5     -6.8 
 02 12 10 12     -4.8     -1.7     -3.3     -6.8     -4.6 
 02 12 10 07     -6.7     -1.7     -2.2     -4.5     -2.5 
 02 12 10 18     -6.6     -2.2     -6.1     -7.8     -5.1 
 02 12 10 20     -0.7      0.0     -5.6     -7.4     -4.6 
 02 12 10 04     -7.3     -1.7     -2.2     -3.5     -1.9 
 02 12 10 14     -4.4     -2.2     -5.0     -7.9     -6.1 
 02 12 10 08     -7.6     -1.1     -3.3     -4.9     -3.0 
 02 12 10 16     -6.7     -3.3     -6.7     -8.4     -6.2 
 02 12 11 01     -6.0     -3.3     -7.2     -9.8     -7.7 
 02 12 11 11     -6.1     -6.7     -7.8    -10.4     -8.8 
 02 12 11 18     -5.4     -6.7     -7.8    -11.2     -8.9 
 02 12 11 22     -5.3     -6.1     -7.8    -11.2     -9.5 
 02 12 11 04     -7.5     -5.6     -8.3    -10.3     -8.4 
 02 12 11 13     -5.9     -6.1     -8.3    -11.3     -9.5 
 02 12 11 23     -5.6     -6.1     -8.3    -11.2     -9.6 
 02 12 11 20     -5.1     -6.7     -7.2    -10.8     -8.9 
 02 12 11 17     -5.7     -6.7     -8.3    -11.7     -9.6 
 02 12 11 07     -5.6     -5.0     -7.8    -10.4     -8.8 
 02 12 11 09     -6.0     -6.1     -8.3    -10.1     -8.8 
 02 12 11 14     -6.1     -6.7     -8.3    -11.4     -9.7 
 02 12 11 15     -6.1     -6.7     -8.9    -11.8    -10.1 
 02 12 11 10     -6.2     -6.7     -7.8    -10.1     -8.7 
 02 12 11 02     -7.1     -4.4     -7.8    -10.0     -8.0 
 02 12 11 19     -5.5     -6.7     -7.2    -10.9     -8.9 
 02 12 11 12     -5.8     -6.7     -7.8    -10.9     -9.1 
 02 12 11 21     -5.3     -6.1     -7.2    -11.1     -9.2 
 02 12 11 03     -7.3     -5.6     -7.8    -10.1     -8.1 
 02 12 11 00     -3.0     -2.8     -6.1     -9.3     -7.2 
 02 12 11 06     -6.3     -5.0     -7.8    -10.4     -8.7 
 02 12 11 05     -6.8     -5.6     -8.3    -10.4     -8.6 
 02 12 11 08     -5.4     -5.6     -7.8    -10.6     -9.2 
 02 12 11 16     -5.9     -6.7     -8.3    -11.4     -9.6 
 02 12 12 00     -5.7     -6.7     -8.3    -11.4     -9.7 
 02 12 12 17     -3.6     -5.0     -6.1     -8.4     -6.8 
 02 12 12 13     -4.9     -5.6     -7.2     -9.7     -8.1 
 02 12 12 19     -2.6     -3.9     -5.0     -7.3     -5.8 
 02 12 12 01     -5.8     -6.7     -8.3    -11.4     -9.7 
 02 12 12 14     -5.0     -5.6     -7.2     -9.7     -8.1 
 02 12 12 23     -3.0     -3.9     -5.0     -6.7     -5.2 
 02 12 12 03     -5.9     -6.7     -8.3    -11.2     -9.6 
 02 12 12 22     -2.6     -3.9     -5.0     -6.7     -4.9 
 02 12 12 05     -6.2     -6.7     -8.3    -10.3     -8.8 
 02 12 12 20     -2.9     -3.9     -5.0     -7.0     -5.6 
 02 12 12 15     -4.9     -5.6     -7.2     -9.4     -7.9 
 02 12 12 04     -6.2     -6.7     -8.3    -10.9     -9.4 
 02 12 12 18     -2.9     -4.4     -5.6     -7.8     -6.2 
 02 12 12 10     -5.2     -6.1     -7.2     -9.7     -8.3 
 02 12 12 21     -2.9     -3.9     -5.0     -6.7     -4.8 
 02 12 12 02     -5.7     -6.7     -8.3    -11.2     -9.6 
 02 12 12 12     -5.0     -5.6     -7.2     -9.7     -8.1 
 02 12 12 07     -5.6     -6.1     -7.8     -9.7     -8.4 
 02 12 12 06     -5.9     -6.7     -7.8    -10.1     -8.6 
 02 12 12 09     -5.3     -5.6     -7.2     -9.6     -8.3 
 02 12 12 16     -4.4     -5.6     -6.7     -9.1     -7.4 
 02 12 12 11     -5.1     -5.6     -7.2     -9.7     -8.2 
 02 12 12 08     -5.3     -6.1     -7.2     -9.5     -8.3 
 02 12 13 03     -6.4     -5.0     -6.1     -7.7     -6.1 
 02 12 13 08     -9.1     -6.1     -6.1     -7.9     -6.2 
 02 12 13 06     -8.4     -6.1     -6.7     -8.0     -6.3 
 02 12 13 23      0.1      2.2     -2.2     -6.3     -3.1 
 02 12 13 07     -8.7     -5.6     -6.7     -7.8     -6.2 
 02 12 13 01     -5.2     -3.9     -6.7     -7.4     -6.9 
 02 12 13 22      0.4      2.2     -1.7     -5.7     -2.9 
 02 12 13 09     -8.9     -6.1     -5.6     -7.7     -5.9 
 02 12 13 20     -0.1      3.9     -2.2     -3.9     -1.4 
 02 12 13 18     -4.1     -3.3     -3.3     -5.9     -2.8 
 02 12 13 10     -8.9     -6.1     -4.4     -7.4     -5.4 
 02 12 13 05     -8.1     -6.1     -6.7     -8.0     -6.4 
 02 12 13 16     -7.6     -5.0     -3.9     -7.2     -4.3 
 02 12 13 11     -9.2     -6.1     -4.4     -7.4     -5.3 
 02 12 13 14     -8.5     -5.6     -4.4     -7.5     -5.1 
 02 12 13 21      1.1      3.3     -1.1     -5.2     -2.4 
 02 12 13 00     -3.4     -3.9     -6.1     -6.9     -6.3 
 02 12 13 15     -8.6     -5.0     -4.4     -7.8     -5.1 
 02 12 13 02     -5.5     -5.0     -7.2     -7.8     -6.9 
 02 12 13 19      0.0      0.0     -2.8     -3.9     -1.9 
 02 12 13 13     -8.8     -5.6     -3.9     -7.4     -5.2 
 02 12 13 12     -9.1     -6.1     -3.9     -7.6     -5.3 
 02 12 13 04     -7.7     -5.6     -7.2     -7.7     -6.3 
 02 12 13 17     -5.2     -4.4     -3.9     -7.3     -3.4 
 02 12 14 09     -6.5     -3.3     -4.4     -5.7     -3.2 
 02 12 14 18      2.7      2.8      1.7     -1.3      1.5 
 02 12 14 01     -2.2     -0.6     -3.3     -7.1     -3.7 
 02 12 14 03     -2.8     -1.7     -3.3     -6.0     -3.8 
 02 12 14 16     -2.3     -0.6     -0.6     -2.8      0.3 
 02 12 14 22      5.5      6.1      2.2     -1.3      0.9 
 02 12 14 13     -4.9     -2.2     -2.8     -5.8     -2.7 
 02 12 14 11     -5.3     -2.8     -3.9     -5.3     -3.2 
 02 12 14 10     -6.2     -3.3     -3.9     -5.3     -3.9 
 02 12 14 23      4.9      6.7      1.7     -2.3     -0.1 
 02 12 14 05     -6.1     -2.8     -4.4     -6.3     -3.6 
 02 12 14 14     -3.8     -1.7     -2.2     -4.9     -1.7 
 02 12 14 15     -3.0     -1.1     -1.1     -3.1     -0.4 
 02 12 14 19      4.9      4.4      2.8     -1.0      1.4 
 02 12 14 17     -2.0      1.1      1.1     -2.1      1.7 
 02 12 14 02     -2.6     -1.1     -3.3     -7.1     -4.0 
 02 12 14 07     -7.0     -3.9     -5.6     -6.6     -3.6 
 02 12 14 04     -4.2     -1.7     -3.3     -6.1     -3.7 
 02 12 14 12     -5.3     -2.2     -3.3     -5.8     -2.8 
 02 12 14 08     -6.8     -3.9     -4.4     -6.3     -3.1 
 02 12 14 06     -6.9     -3.3     -5.0     -6.4     -3.3 
 02 12 14 20      5.3      4.4      2.8     -0.9      1.3 
 02 12 14 21      6.1      5.6      2.8     -1.1      1.2 
 02 12 14 00     -1.4      0.0     -2.8     -6.9     -3.7 
 02 12 15 15     -0.8     -0.6     -3.9     -7.6     -5.3 
 02 12 15 18     -2.4     -3.3     -5.6     -9.1     -6.9 
 02 12 15 19     -2.2     -3.3     -5.6     -9.4     -7.3 
 02 12 15 09      2.9      2.2      0.6     -3.0     -0.9 
 02 12 15 14      0.3      1.1     -2.8     -6.2     -4.1 
 02 12 15 22     -3.2     -4.4     -6.1     -9.8     -7.5 
 02 12 15 04      2.6      2.8      0.0     -3.8     -1.7 
 02 12 15 08      2.7      2.8      0.6     -3.4     -1.4 
 02 12 15 02      2.1      2.2      0.0     -3.9     -1.8 
 02 12 15 00      3.7      5.6      1.1     -3.1     -1.0 
 02 12 15 07      2.8      1.7      0.6     -3.7     -1.7 
 02 12 15 16     -1.4     -1.1     -4.4     -8.6     -6.3 
 02 12 15 13      1.4      1.7     -1.7     -5.1     -2.9 
 02 12 15 03      2.2      2.2      0.0     -3.9     -1.8 
 02 12 15 12      2.1      2.2     -0.6     -4.4     -2.2 
 02 12 15 20     -4.4     -3.3     -6.7    -10.0     -8.3 
 02 12 15 21     -4.3     -5.6     -6.7    -10.1     -7.8 
 02 12 15 05      2.4      2.8     -0.6     -3.9     -2.2 
 02 12 15 23     -2.9     -3.9     -6.1     -9.8     -7.6 
 02 12 15 06      2.3      1.7     -0.6     -4.2     -2.3 
 02 12 15 01      2.3      3.3      0.6     -3.8     -1.6 
 02 12 15 17     -2.3     -2.2     -5.6     -9.1     -7.2 
 02 12 15 11      2.7      2.2      0.0     -3.6     -1.6 
 02 12 15 10      2.4      2.2      0.0     -3.6     -1.5 
 02 12 16 11     -3.4     -2.2     -5.0     -8.7     -6.6 
 02 12 16 20     -1.4     -1.7     -5.0     -8.6     -6.9 
 02 12 16 09     -3.5     -2.8     -5.0     -8.4     -6.3 
 02 12 16 23     -3.6     -4.4     -5.6     -8.8     -7.1 
 02 12 16 18     -0.9     -2.2     -4.4     -8.6     -6.5 
 02 12 16 01     -5.7     -3.9     -6.1     -9.4     -7.3 
 02 12 16 22     -3.3     -3.9     -5.6     -8.6     -6.8 
 02 12 16 05     -8.8     -5.0     -5.6     -7.9     -5.8 
 02 12 16 14     -2.1     -2.2     -5.0     -8.6     -6.4 
 02 12 16 02     -7.4     -3.9     -6.1     -9.2     -7.2 
 02 12 16 07     -9.0     -3.9     -5.0     -7.6     -5.8 
 02 12 16 12     -2.8     -3.3     -5.0     -8.8     -6.7 
 02 12 16 19     -0.8     -1.7     -4.4     -8.6     -6.7 
 02 12 16 17     -2.1     -2.8     -5.0     -9.2     -6.7 
 02 12 16 16     -2.5     -2.8     -5.6     -9.6     -7.3 
 02 12 16 10     -2.7     -2.2     -5.0     -8.7     -6.6 
 02 12 16 08     -6.9     -3.9     -4.4     -8.2     -6.1 
 02 12 16 21     -2.9     -2.8     -5.6     -8.6     -6.9 
 02 12 16 15     -2.3     -2.2     -5.0     -8.9     -6.8 
 02 12 16 00     -4.3     -3.3     -6.7     -9.5     -7.4 
 02 12 16 03     -8.8     -4.4     -5.6     -8.6     -6.6 
 02 12 16 06     -8.9     -5.0     -5.6     -7.2     -5.6 
 02 12 16 13     -2.2     -2.2     -5.0     -8.4     -6.3 
 02 12 16 04     -8.7     -5.0     -6.7     -7.9     -6.2 
 02 12 17 13     -5.7     -5.6     -7.8    -10.6     -9.0 
 02 12 17 18     -4.5     -6.7     -8.3    -11.1     -9.6 
 02 12 17 22     -6.6     -7.2     -8.3    -11.6    -10.0 
 02 12 17 11     -4.9     -5.6     -7.2     -9.8     -8.2 
 02 12 17 00     -3.9     -4.4     -6.1     -9.1     -7.5 
 02 12 17 15     -6.2     -6.7     -8.3    -11.3     -9.7 
 02 12 17 08     -4.3     -5.0     -6.7     -9.6     -8.0 
 02 12 17 19     -3.8     -6.1     -8.9    -11.3    -10.2 
 02 12 17 20     -5.8     -5.6     -8.9    -12.1    -10.2 
 02 12 17 02     -3.9     -4.4     -5.6     -9.0     -7.3 
 02 12 17 09     -4.3     -5.0     -6.7     -9.8     -8.2 
 02 12 17 01     -3.6     -4.4     -6.1     -9.1     -7.5 
 02 12 17 16     -6.2     -6.7     -8.3    -11.3     -9.8 
 02 12 17 21     -6.3     -7.2     -8.9    -11.8    -10.1 
 02 12 17 06     -4.1     -4.4     -6.1     -8.9     -7.3 
 02 12 17 03     -3.6     -4.4     -5.6     -8.7     -6.8 
 02 12 17 10     -4.7     -5.0     -7.2     -9.8     -8.2 
 02 12 17 23     -6.7     -7.8     -8.9    -12.0    -10.1 
 02 12 17 07     -4.2     -5.0     -6.1     -9.2     -7.6 
 02 12 17 17     -5.5     -6.7     -8.3    -11.3     -9.7 
 02 12 17 12     -5.1     -5.6     -7.2     -9.9     -8.4 
 02 12 17 14     -6.2     -6.1     -8.3    -11.2     -9.7 
 02 12 17 04     -3.9     -3.9     -6.1     -8.9     -7.1 
 02 12 17 05     -3.9     -4.4     -6.1     -8.8     -7.2 
 02 12 18 05     -8.3     -8.9    -10.6    -13.9    -11.9 
 02 12 18 12     -9.8    -10.0    -12.2    -15.6    -13.5 
 02 12 18 20     -8.3     -9.4    -11.7    -14.4    -11.7 
 02 12 18 11     -9.3     -9.4    -12.2    -15.2    -13.1 
 02 12 18 21     -8.2     -9.4    -11.7    -14.2    -11.6 
 02 12 18 07     -8.8     -8.9    -11.1    -14.4    -12.4 
 02 12 18 16    -11.4    -12.8    -12.8    -15.9    -13.4 
 02 12 18 01     -7.8     -7.8     -9.4    -12.7    -10.9 
 02 12 18 14    -13.3    -11.1    -14.4    -16.8    -15.1 
 02 12 18 08     -8.9     -9.4    -11.1    -14.4    -12.4 
 02 12 18 19     -7.7    -10.0    -11.7    -14.7    -11.6 
 02 12 18 18     -8.7    -10.6    -11.7    -14.5    -11.7 
 02 12 18 13    -10.5    -10.6    -13.3    -16.1    -14.2 
 02 12 18 22     -8.4     -9.4    -11.1    -14.3    -11.4 
 02 12 18 03     -8.1     -8.3    -10.0    -13.2    -11.3 
 02 12 18 23     -9.3    -10.0    -11.7    -14.7    -12.1 
 02 12 18 06     -8.6     -8.9    -11.1    -14.2    -12.2 
 02 12 18 15    -13.8    -12.8    -14.4    -16.8    -14.6 
 02 12 18 09     -9.0     -9.4    -11.7    -14.7    -12.7 
 02 12 18 04     -8.2     -8.3    -10.6    -13.6    -11.7 
 02 12 18 02     -8.0     -8.3    -10.0    -13.0    -11.1 
 02 12 18 10     -9.1     -9.4    -11.7    -14.9    -12.8 
 02 12 18 00     -7.1     -7.2     -8.9    -12.2    -10.3 
 02 12 18 17    -10.1    -11.1    -12.2    -14.9    -12.3 
 02 12 19 05    -10.6    -11.1    -12.8    -16.3    -14.1 
 02 12 19 20    -10.5     -3.3    -13.3    -12.0    -10.4 
 02 12 19 11    -11.4    -12.2    -13.9    -17.3    -15.1 
 02 12 19 08    -11.0    -11.7    -13.3    -16.9    -14.7 
 02 12 19 03    -10.5    -11.1    -12.8    -16.2    -14.0 
 02 12 19 15    -15.3    -12.8    -15.0    -17.7    -15.5 
 02 12 19 01    -10.3    -10.6    -12.8    -16.2    -14.0 
 02 12 19 12    -11.4    -12.2    -14.4    -17.4    -15.2 
 02 12 19 02    -10.5    -11.1    -12.8    -16.2    -13.9 
 02 12 19 14    -12.6    -12.2    -15.6    -17.6    -15.4 
 02 12 19 23    -12.2     -4.4    -10.6    -12.9    -11.8 
 02 12 19 22    -11.8     -2.2    -10.6    -12.0    -10.8 
 02 12 19 19     -9.7     -4.4    -12.8    -12.3    -11.4 
 02 12 19 21    -11.1     -1.1    -10.0    -11.8    -10.3 
 02 12 19 10    -11.4    -11.7    -13.9    -17.3    -15.0 
 02 12 19 09    -11.2    -11.7    -13.9    -17.0    -14.8 
 02 12 19 06    -10.8    -11.1    -13.3    -16.3    -14.2 
 02 12 19 16    -16.8    -13.3    -14.4    -17.4    -14.7 
 02 12 19 18    -16.2    -12.2    -14.4    -12.8    -11.6 
 02 12 19 04    -10.5    -11.1    -12.8    -16.3    -14.0 
 02 12 19 17    -17.3    -13.9    -15.0    -15.8    -12.7 
 02 12 19 00     -9.7    -10.6    -12.2    -15.6    -13.3 
 02 12 19 13    -11.6    -12.2    -14.4    -17.6    -15.3 
 02 12 19 07    -11.1    -11.7    -13.3    -16.7    -14.4 
 02 12 20 01    -13.2     -9.4    -11.1    -13.3    -10.9 
 02 12 20 11     -7.4     -5.6     -8.3    -12.7     -9.1 
 02 12 20 23     -8.0     -8.9    -10.6    -13.9    -11.7 
 02 12 20 17     -7.4     -8.3    -10.0    -14.1    -11.9 
 02 12 20 21     -6.5     -7.8    -10.0    -13.9    -11.8 
 02 12 20 13     -6.9     -6.1     -8.9    -12.8    -10.3 
 02 12 20 15     -7.7     -7.2    -10.0    -13.8    -11.7 
 02 12 20 07    -10.3    -10.0     -8.9    -13.6     -9.8 
 02 12 20 00    -12.9     -6.1    -10.6    -13.6    -11.8 
 02 12 20 22     -7.0     -8.3    -10.0    -13.9    -11.6 
 02 12 20 06    -12.3    -10.0    -10.0    -12.8     -9.0 
 02 12 20 09     -8.1     -7.8     -7.8    -11.9     -8.6 
 02 12 20 20     -6.9     -8.3    -10.0    -14.2    -12.1 
 02 12 20 08     -9.5     -8.3     -8.9    -12.3     -8.9 
 02 12 20 14     -6.9     -6.7     -9.4    -13.1    -10.8 
 02 12 20 18     -7.4     -8.3    -10.6    -13.8    -11.9 
 02 12 20 16     -7.9     -7.8    -10.6    -14.0    -11.9 
 02 12 20 02    -12.6    -10.6    -11.1    -12.7    -10.2 
 02 12 20 05    -12.7    -10.0    -12.2    -12.3     -7.8 
 02 12 20 19     -6.8     -8.3    -10.0    -13.8    -11.7 
 02 12 20 10     -7.6     -6.1     -7.8    -12.8     -9.1 
 02 12 20 04    -12.6    -10.6    -11.1    -12.6     -9.2 
 02 12 20 12     -7.4     -6.1     -8.3    -12.7     -9.6 
 02 12 20 03    -12.2    -10.6    -11.1    -12.6     -9.5 
 02 12 21 22     -5.2     -6.7     -7.8     -8.6     -7.1 
 02 12 21 13    -12.4    -11.1    -11.7    -14.4    -12.6 
 02 12 21 19     -5.8     -6.7     -8.9    -10.6     -9.2 
 02 12 21 09    -11.3    -11.7    -12.2    -14.7    -12.8 
 02 12 21 10     -9.9    -10.6    -11.7    -14.6    -12.7 
 02 12 21 18     -7.2     -8.3     -9.4    -11.6    -10.4 
 02 12 21 06    -12.7    -10.6    -13.3    -15.2    -13.5 
 02 12 21 21     -4.7     -7.2     -8.3     -7.9     -6.7 
 02 12 21 05     -9.9    -10.0    -12.2    -15.2    -13.4 
 02 12 21 08    -14.8    -13.3    -13.3    -14.9    -13.1 
 02 12 21 07    -15.0    -12.2    -13.9    -15.3    -13.6 
 02 12 21 12    -12.2    -10.6    -11.7    -14.5    -12.6 
 02 12 21 15    -12.3    -10.6    -11.7    -14.3    -12.5 
 02 12 21 04     -9.5    -10.0    -11.7    -15.0    -13.0 
 02 12 21 23     -5.3     -6.7     -8.3     -9.2     -7.3 
 02 12 21 01     -9.1     -9.4    -11.1    -14.6    -12.6 
 02 12 21 03     -9.3    -10.0    -11.7    -14.9    -13.0 
 02 12 21 17    -10.3    -11.1    -10.6    -12.5    -11.1 
 02 12 21 16    -13.5    -11.1    -11.7    -13.8    -12.2 
 02 12 21 02     -9.2    -10.0    -11.1    -14.7    -12.7 
 02 12 21 11    -10.6    -10.0    -11.7    -14.4    -12.5 
 02 12 21 20     -5.6     -7.8     -8.3     -9.2     -7.9 
 02 12 21 14    -11.9    -11.1    -11.7    -14.4    -12.5 
 02 12 21 00     -8.4     -9.4    -11.1    -14.2    -12.3 
 02 12 22 19     -8.3     -2.8    -10.0    -11.1     -9.7 
 02 12 22 03    -11.7    -10.6    -11.7    -13.4    -11.5 
 02 12 22 05    -10.4    -10.0    -11.1    -13.2    -11.3 
 02 12 22 16    -11.1    -10.6    -12.2    -12.8     -9.8 
 02 12 22 09     -9.6     -9.4    -10.6    -13.3    -11.6 
 02 12 22 00     -7.5     -6.7    -10.0    -11.7    -10.4 
 02 12 22 13    -12.4    -10.6    -12.2    -14.3    -12.0 
 02 12 22 20     -8.3     -6.1     -9.4    -10.5    -10.4 
 02 12 22 07     -9.8     -9.4    -10.6    -13.2    -11.2 
 02 12 22 08     -9.6     -9.4    -10.6    -13.2    -11.2 
 02 12 22 23    -10.9     -7.2    -11.7    -12.9    -11.8 
 02 12 22 11    -10.4     -9.4    -11.7    -13.4    -11.6 
 02 12 22 10     -9.6     -9.4    -11.1    -13.3    -11.3 
 02 12 22 18    -12.3     -8.3    -12.2    -10.5    -10.7 
 02 12 22 06    -10.0    -10.0    -11.1    -13.2    -11.2 
 02 12 22 15    -11.7    -11.1    -12.2    -14.3    -11.6 
 02 12 22 21     -6.5     -7.8     -8.9    -10.7     -9.6 
 02 12 22 14    -12.0    -11.1    -11.7    -14.2    -11.6 
 02 12 22 02    -11.6    -10.6    -12.2    -13.4    -11.6 
 02 12 22 22     -8.1     -7.2    -10.0    -11.9    -10.1 
 02 12 22 04    -10.9    -10.6    -11.1    -13.2    -11.3 
 02 12 22 17    -11.8    -10.0    -12.8    -10.2     -9.7 
 02 12 22 01    -11.0     -8.9    -12.8    -13.8    -12.2 
 02 12 22 12    -11.4    -10.0    -12.2    -13.7    -11.9 
 02 12 23 17    -12.0    -10.6    -11.7    -14.3    -13.2 
 02 12 23 20     -7.3     -2.8    -10.6    -12.0    -11.2 
 02 12 23 07    -14.6    -11.1    -11.7    -14.9    -13.1 
 02 12 23 14    -12.9    -11.1    -12.2    -15.4    -13.8 
 02 12 23 22     -9.0     -2.2    -10.6     -9.9    -10.3 
 02 12 23 02    -11.2    -10.6    -11.7    -13.8    -12.1 
 02 12 23 06    -14.5    -11.1    -12.2    -14.7    -12.9 
 02 12 23 11    -14.7    -11.1    -12.2    -15.6    -13.8 
 02 12 23 09    -15.3    -11.1    -12.2    -15.0    -12.9 
 02 12 23 18    -11.2     -8.3    -11.1    -13.6    -12.4 
 02 12 23 05    -13.1    -10.0    -13.3    -14.3    -12.6 
 02 12 23 12    -13.8    -11.1    -12.2    -15.6    -13.8 
 02 12 23 10    -15.6    -11.1    -12.2    -15.2    -12.7 
 02 12 23 15    -13.8    -10.6    -12.2    -15.5    -13.9 
 02 12 23 16    -13.9    -11.1    -12.2    -15.2    -13.6 
 02 12 23 19     -7.7     -5.6    -10.6    -12.9    -11.9 
 02 12 23 08    -14.7    -11.1    -11.7    -14.9    -13.1 
 02 12 23 04    -11.2    -10.0    -11.7    -14.1    -12.4 
 02 12 23 13    -13.4    -11.1    -12.2    -15.3    -13.5 
 02 12 23 00    -12.4     -8.9    -12.2    -13.0    -12.2 
 02 12 23 03    -10.7    -10.6    -11.7    -14.1    -12.4 
 02 12 23 21     -7.6     -2.8     -9.4    -10.5    -10.2 
 02 12 23 01    -11.9    -10.0    -12.8    -13.7    -12.2 
 02 12 23 23     -9.8     -2.8    -11.1    -12.1    -11.6 
 02 12 24 12    -16.5    -13.3    -14.4    -15.1    -13.2 
 02 12 24 23    -13.5     -7.2    -14.4    -14.1    -12.9 
 02 12 24 03    -13.9    -10.6    -11.1    -14.3    -12.6 
 02 12 24 02    -13.2    -10.0    -11.1    -14.4    -13.0 
 02 12 24 18    -16.5    -12.2    -13.9    -14.8    -12.1 
 02 12 24 13    -16.5    -13.9    -14.4    -15.2    -13.4 
