# STATION: WBB,,,,,,,,
# STATION NAME: U of U William Browning Building,,,,,,,,
# LATITUDE: 40.76623,,,,,,,,
# LONGITUDE: -111.84755,,,,,,,,
# ELEVATION [ft]: 4806,,,,,,,,
# STATE: UT,,,,,,,,
Station_ID,Date_Time,pressure_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,altimeter_set_1d
,,Pascals,Celsius,%,m/s,Degrees,m/s,Pascals
WBB,2019-02-21T09:22:00-0700,84042,-4.12,44.06,10.56,85.2,13.52,100284.94
WBB,2019-02-21T09:23:00-0700,84041,-4.18,44.12,10.35,72.79,14.21,100283.75
WBB,2019-02-21T09:24:00-0700,84044,-4.35,44.89,7.82,75.47,10.97,100287.33
WBB,2019-02-21T09:25:00-0700,84038,-4.38,45.13,10.38,80.5,13.91,100280.17
WBB,2019-02-21T09:26:00-0700,84030,-4.38,44.82,9.73,81.3,13.72,100270.62
WBB,2019-02-21T09:27:00-0700,84032,-4.44,44.73,11.07,79.51,15.09,100273.01
WBB,2019-02-21T09:28:00-0700,84033,-4.54,44.82,11.12,71.26,13.91,100274.2
WBB,2019-02-21T09:29:00-0700,84031,-4.57,45.47,9.83,76.34,13.03,100271.81
WBB,2019-02-21T09:30:00-0700,84038,-4.46,45.23,8.59,81.4,12.44,100280.17
WBB,2019-02-21T09:31:00-0700,84041,-4.24,44.71,8,79.87,12.64,100283.75
WBB,2019-02-21T09:32:00-0700,84030,-4.17,43.66,9.76,74.39,14.01,100270.62
WBB,2019-02-21T09:33:00-0700,84038,-4.15,43.75,9.22,78.52,12.05,100280.17
WBB,2019-02-21T09:34:00-0700,84033,-4.13,43.48,10.24,78.23,13.91,100274.2
WBB,2019-02-21T09:35:00-0700,84031,-4.17,43.45,9.72,78.21,14.7,100271.81
WBB,2019-02-21T09:36:00-0700,84035,-4.22,43.62,9.72,83.4,13.62,100276.59
WBB,2019-02-21T09:37:00-0700,84032,-4.24,43.86,8.85,84.5,12.05,100273.01
WBB,2019-02-21T09:38:00-0700,84030,-4.17,43.62,9.13,75.81,13.23,100270.62
WBB,2019-02-21T09:39:00-0700,84029,-4.13,43.32,10.19,77.64,14.7,100269.43
WBB,2019-02-21T09:40:00-0700,84034,-4.17,43.42,9.74,77.84,14.7,100275.39
WBB,2019-02-21T09:41:00-0700,84032,-4.16,43.73,7.69,78.61,11.07,100273.01
WBB,2019-02-21T09:42:00-0700,84032,-4.13,43.63,8.9,76.11,11.66,100273.01
WBB,2019-02-21T09:43:00-0700,84021,-4.13,43.57,10.74,80.6,14.31,100259.88
WBB,2019-02-21T09:44:00-0700,84020,-4.13,43.49,10.03,77.53,14.11,100258.69
WBB,2019-02-21T09:45:00-0700,84016,-4.11,43.26,10.17,74.57,13.91,100253.91
WBB,2019-02-21T09:46:00-0700,84022,-4.16,43.37,10.44,81.4,12.84,100261.07
WBB,2019-02-21T09:47:00-0700,84025,-4.24,44.06,9.48,70.22,13.03,100264.65
WBB,2019-02-21T09:48:00-0700,84030,-4.28,44.33,7.56,79.77,13.82,100270.62
WBB,2019-02-21T09:49:00-0700,84014,-4.39,43.78,10,73.24,13.23,100251.53
WBB,2019-02-21T09:50:00-0700,84025,-4.47,44.54,9.77,82.2,12.64,100264.65
WBB,2019-02-21T09:51:00-0700,84016,-4.51,44.57,9.3,79.17,13.91,100253.91
WBB,2019-02-21T09:52:00-0700,84020,-4.48,44.28,9.58,77.13,12.93,100258.69
WBB,2019-02-21T09:53:00-0700,84031,-4.41,44.28,8.66,83.3,14.11,100271.81
WBB,2019-02-21T09:54:00-0700,84020,-4.29,43.89,9.99,74.85,14.01,100258.69
WBB,2019-02-21T09:55:00-0700,84022,-4.27,43.69,9.66,79.06,13.03,100261.07
WBB,2019-02-21T09:56:00-0700,84011,-4.22,43.33,11.48,75.44,15.78,100247.95
WBB,2019-02-21T09:57:00-0700,84023,-4.24,43.32,10.25,79.08,13.23,100262.27
WBB,2019-02-21T09:58:00-0700,84030,-4.18,43.6,7.44,84.1,10.88,100270.62
WBB,2019-02-21T09:59:00-0700,84029,-4.12,43.32,10.23,74.81,14.21,100269.43
WBB,2019-02-21T10:00:00-0700,84032,-4.17,43.44,8.83,72.35,11.86,100273.01
WBB,2019-02-21T10:01:00-0700,84025,-4.09,43.72,8.56,78.06,13.72,100264.65
WBB,2019-02-21T10:02:00-0700,84017,-4.03,42.34,11.94,78.77,16.36,100255.11
WBB,2019-02-21T10:03:00-0700,84017,-4.12,42.17,11.73,77.71,14.89,100255.11
WBB,2019-02-21T10:04:00-0700,84034,-4.09,42.92,9.73,80.7,13.62,100275.39
WBB,2019-02-21T10:05:00-0700,84025,-4.04,42.68,9.87,80.5,14.99,100264.65
WBB,2019-02-21T10:06:00-0700,84031,-3.94,42.04,10.46,82.8,13.72,100271.81
WBB,2019-02-21T10:07:00-0700,84021,-3.94,41.91,11.27,84.3,14.11,100259.88
WBB,2019-02-21T10:08:00-0700,84012,-3.98,41.93,12.08,78.65,14.31,100249.14
WBB,2019-02-21T10:09:00-0700,84014,-3.94,42.13,11.1,80.6,15.78,100251.53
WBB,2019-02-21T10:10:00-0700,84024,-3.88,41.97,9.86,79.43,14.31,100263.46
WBB,2019-02-21T10:11:00-0700,84022,-3.86,42.54,10.35,82,14.6,100261.07
WBB,2019-02-21T10:12:00-0700,84020,-3.72,41.61,10.57,79.56,13.33,100258.69
WBB,2019-02-21T10:13:00-0700,84027,-3.54,41.24,8.77,80.8,13.91,100267.04
WBB,2019-02-21T10:14:00-0700,84012,-3.56,40.84,10.99,77.12,14.5,100249.14
WBB,2019-02-21T10:15:00-0700,84022,-3.65,41.33,10.06,84.4,13.03,100261.07
WBB,2019-02-21T10:16:00-0700,84030,-3.59,41.46,8.08,82.9,13.03,100270.62
WBB,2019-02-21T10:17:00-0700,84016,-3.56,40.72,12.57,81.9,15.48,100253.91
WBB,2019-02-21T10:18:00-0700,84027,-3.66,41.49,9.17,83.6,12.54,100267.04
WBB,2019-02-21T10:19:00-0700,84029,-3.64,41.05,10.98,85,14.11,100269.43
WBB,2019-02-21T10:20:00-0700,84010,-3.71,41.28,12.82,81.7,15.48,100246.75
WBB,2019-02-21T10:21:00-0700,84013,-3.84,41.61,12.4,82.1,15.58,100250.33
WBB,2019-02-21T10:22:00-0700,84018,-3.93,41.77,12.86,82.2,15.58,100256.3
WBB,2019-02-21T10:23:00-0700,84029,-3.97,41.88,10.43,80.5,14.21,100269.43
WBB,2019-02-21T10:24:00-0700,84025,-3.81,41.41,11.16,85,16.27,100264.65
WBB,2019-02-21T10:25:00-0700,84025,-3.82,40.75,11.93,83.2,15.09,100264.65
WBB,2019-02-21T10:26:00-0700,84016,-3.84,41.85,9.9,75.82,14.21,100253.91
WBB,2019-02-21T10:27:00-0700,84010,-3.75,41.12,12.08,85.1,16.95,100246.75
WBB,2019-02-21T10:28:00-0700,84021,-3.71,40.53,11.64,85,14.89,100259.88
WBB,2019-02-21T10:29:00-0700,84026,-3.61,40.58,9.05,89.5,12.54,100265.85
WBB,2019-02-21T10:30:00-0700,84021,-3.4,40.73,8.64,83.6,12.35,100259.88
WBB,2019-02-21T10:31:00-0700,84011,-3.37,40.6,10.89,74.45,14.11,100247.95
WBB,2019-02-21T10:32:00-0700,84002,-3.44,40.28,12.66,77.16,15.48,100237.21
WBB,2019-02-21T10:33:00-0700,84017,-3.52,40.47,9.97,79.21,14.21,100255.11
WBB,2019-02-21T10:34:00-0700,84015,-3.42,40.78,9.01,78.03,14.31,100252.72
WBB,2019-02-21T10:35:00-0700,84002,-3.36,39.83,11.72,89.5,16.27,100237.21
WBB,2019-02-21T10:36:00-0700,84013,-3.4,40.15,10.89,86.8,14.11,100250.33
WBB,2019-02-21T10:37:00-0700,84006,-3.47,40.2,12.37,80.2,15.29,100241.98
WBB,2019-02-21T10:38:00-0700,84005,-3.59,40.68,12.38,83.8,15.78,100240.79
WBB,2019-02-21T10:39:00-0700,84012,-3.62,41.02,10.69,85.5,12.84,100249.14
WBB,2019-02-21T10:40:00-0700,84000,-3.49,40.76,11.11,78.73,14.89,100234.82
WBB,2019-02-21T10:41:00-0700,83997,-3.46,40.05,12.48,80.3,15.09,100231.24
WBB,2019-02-21T10:42:00-0700,84005,-3.47,40.53,10.6,79,15.78,100240.79
WBB,2019-02-21T10:43:00-0700,84010,-3.44,40.15,8.99,75.35,13.42,100246.75
WBB,2019-02-21T10:44:00-0700,83994,-3.42,40.37,11.87,76.81,14.5,100227.66
WBB,2019-02-21T10:45:00-0700,83997,-3.37,40.28,11.34,80.3,15.09,100231.24
WBB,2019-02-21T10:46:00-0700,83999,-3.37,39.88,10.22,76.05,14.21,100233.63
WBB,2019-02-21T10:47:00-0700,84004,-3.26,39.89,9.27,81.3,13.91,100239.59
WBB,2019-02-21T10:48:00-0700,84001,-3.22,39.73,10.65,81.2,14.4,100236.02
WBB,2019-02-21T10:49:00-0700,83990,-3.22,38.82,11.1,87.2,13.72,100222.89
WBB,2019-02-21T10:50:00-0700,83985,-3.22,39.26,11.75,85.4,15.87,100216.92
WBB,2019-02-21T10:51:00-0700,83985,-3.22,39.95,11.29,80.3,15.68,100216.92
WBB,2019-02-21T10:52:00-0700,83993,-3.24,39.49,11.86,80.6,15.38,100226.47
WBB,2019-02-21T10:53:00-0700,84001,-3.31,40.23,10.32,74.86,13.91,100236.02
WBB,2019-02-21T10:54:00-0700,84006,-3.23,40.61,6.5,80.2,11.95,100241.98
WBB,2019-02-21T10:55:00-0700,84003,-2.99,39.98,7.68,79.61,13.13,100238.4
WBB,2019-02-21T10:56:00-0700,83986,-3.01,38.4,12.51,80.6,15.09,100218.12
WBB,2019-02-21T10:57:00-0700,83998,-2.96,39.29,8.16,81,12.44,100232.44
WBB,2019-02-21T10:58:00-0700,83999,-2.88,39.03,10.04,76.03,14.11,100233.63
WBB,2019-02-21T10:59:00-0700,83994,-2.94,39.02,9.78,74.76,13.62,100227.66
WBB,2019-02-21T11:00:00-0700,83985,-2.99,38.8,12.13,77.38,15.48,100216.92
WBB,2019-02-21T11:01:00-0700,83993,-3.05,39.14,9.42,80,13.82,100226.47
WBB,2019-02-21T11:02:00-0700,83989,-2.94,38.95,10.65,74.89,14.89,100221.7
WBB,2019-02-21T11:03:00-0700,83989,-2.93,39.31,9.99,75.22,14.4,100221.7
WBB,2019-02-21T11:04:00-0700,83998,-2.86,39.07,8.8,70.31,12.54,100232.44
WBB,2019-02-21T11:05:00-0700,84001,-2.8,38.52,8.48,74.5,12.64,100236.02
WBB,2019-02-21T11:06:00-0700,84011,-2.71,38.71,7.02,74.33,10.29,100247.95
WBB,2019-02-21T11:07:00-0700,84001,-2.62,37.85,9.34,79.39,13.72,100236.02
WBB,2019-02-21T11:08:00-0700,83995,-2.61,37.51,9.74,82.2,12.64,100228.86
WBB,2019-02-21T11:09:00-0700,84003,-2.66,37.59,9.52,82.4,13.42,100238.4
WBB,2019-02-21T11:10:00-0700,83992,-2.72,37.81,11.63,79.64,15.97,100225.28
WBB,2019-02-21T11:11:00-0700,84001,-2.82,38.03,9.92,80.5,13.52,100236.02
WBB,2019-02-21T11:12:00-0700,83997,-2.89,37.83,10.61,82.3,12.74,100231.24
WBB,2019-02-21T11:13:00-0700,83990,-2.9,37.89,10.58,85.8,13.62,100222.89
WBB,2019-02-21T11:14:00-0700,83991,-2.87,37.76,10.46,81.5,13.62,100224.08
WBB,2019-02-21T11:15:00-0700,84001,-2.75,38.65,8.28,73.88,11.76,100236.02
WBB,2019-02-21T11:16:00-0700,84009,-2.7,38.05,7.57,86.7,14.01,100245.56
WBB,2019-02-21T11:17:00-0700,84015,-2.49,38.52,6.16,78.23,12.35,100252.72
WBB,2019-02-21T11:18:00-0700,83999,-2.58,37.24,9.87,79.92,13.13,100233.63
WBB,2019-02-21T11:19:00-0700,83998,-2.67,37.78,10.14,77.55,14.11,100232.44
WBB,2019-02-21T11:20:00-0700,83988,-2.66,37.62,10.88,82.3,14.5,100220.5
WBB,2019-02-21T11:21:00-0700,84009,-2.72,38.42,9.04,83.5,12.25,100245.56
WBB,2019-02-21T11:22:00-0700,84003,-2.66,38.42,9.18,75.72,13.52,100238.4
WBB,2019-02-21T11:23:00-0700,83983,-2.76,37.3,12.59,81,15.58,100214.54
WBB,2019-02-21T11:24:00-0700,83987,-2.87,37.63,11.77,83.2,16.17,100219.31
WBB,2019-02-21T11:25:00-0700,83994,-2.93,39.25,9.26,73.69,13.03,100227.66
WBB,2019-02-21T11:26:00-0700,83975,-3.04,39.69,11.41,72.13,14.4,100204.99
WBB,2019-02-21T11:27:00-0700,83983,-3.04,39.32,11.16,82,16.27,100214.54
WBB,2019-02-21T11:28:00-0700,83994,-2.97,39.05,10.65,79.84,12.93,100227.66
WBB,2019-02-21T11:29:00-0700,83996,-3.02,39.52,8.77,79.45,11.66,100230.05
WBB,2019-02-21T11:30:00-0700,84007,-2.86,40.34,6.8,74.8,9.31,100243.17
WBB,2019-02-21T11:31:00-0700,84012,-2.61,39.51,5.69,69.72,8.92,100249.14
WBB,2019-02-21T11:32:00-0700,83993,-2.61,38.4,10.33,79.7,14.6,100226.47
WBB,2019-02-21T11:33:00-0700,83998,-2.69,39.21,7.49,77.6,11.56,100232.44
WBB,2019-02-21T11:34:00-0700,84000,-2.65,39.31,8.63,75.56,13.91,100234.82
WBB,2019-02-21T11:35:00-0700,83988,-2.87,39.47,10.58,73.51,13.13,100220.5
WBB,2019-02-21T11:36:00-0700,84001,-3,40.75,8.15,79.06,12.35,100236.02
WBB,2019-02-21T11:37:00-0700,84002,-2.91,40.51,7.61,73.86,12.54,100237.21
WBB,2019-02-21T11:38:00-0700,83982,-2.98,38.72,12.01,80.5,14.8,100213.34
WBB,2019-02-21T11:39:00-0700,83995,-2.97,39.76,9.22,82,11.56,100228.86
WBB,2019-02-21T11:40:00-0700,83989,-2.97,39.75,10.34,77.17,12.74,100221.7
WBB,2019-02-21T11:41:00-0700,83999,-3.01,39.69,8.5,79.93,10.88,100233.63
WBB,2019-02-21T11:42:00-0700,83991,-2.98,39.71,10.41,79.61,15.38,100224.08
WBB,2019-02-21T11:43:00-0700,83987,-3.01,38.57,10.06,81.5,13.03,100219.31
WBB,2019-02-21T11:44:00-0700,83997,-2.95,39.21,8.76,72.99,14.6,100231.24
WBB,2019-02-21T11:45:00-0700,83994,-2.96,39.05,8.69,76.3,13.42,100227.66
WBB,2019-02-21T11:46:00-0700,83988,-2.91,39.47,9.64,82.5,13.03,100220.5
WBB,2019-02-21T11:47:00-0700,83979,-3,39.72,11.54,81,15.97,100209.76
WBB,2019-02-21T11:48:00-0700,83980,-3.2,39.76,12.23,81.6,15.48,100210.96
WBB,2019-02-21T11:49:00-0700,83990,-3.22,40.48,9.36,78.2,14.21,100222.89
WBB,2019-02-21T11:50:00-0700,83971,-3.19,39.93,12.61,74.12,16.66,100200.22
WBB,2019-02-21T11:51:00-0700,83988,-3.19,40.52,9.28,63.83,13.13,100220.5
WBB,2019-02-21T11:52:00-0700,83989,-3,40.45,8.05,77.49,12.35,100221.7
WBB,2019-02-21T11:53:00-0700,83991,-2.92,39.54,11.28,74.24,14.89,100224.08
WBB,2019-02-21T11:54:00-0700,83987,-3.09,39.03,11.92,80.1,15.09,100219.31
WBB,2019-02-21T11:55:00-0700,84002,-3.06,40.39,7.63,64.31,11.27,100237.21
WBB,2019-02-21T11:56:00-0700,83996,-2.88,40.24,9.02,76.26,13.03,100230.05
WBB,2019-02-21T11:57:00-0700,83998,-2.82,39.64,9.68,84.8,14.11,100232.44
WBB,2019-02-21T11:58:00-0700,83986,-2.98,39.57,11.34,85.9,15.09,100218.12
WBB,2019-02-21T11:59:00-0700,83985,-3.12,39.66,11.37,78.52,14.7,100216.92
WBB,2019-02-21T12:00:00-0700,83985,-3.17,39.78,12.27,79.12,16.36,100216.92
WBB,2019-02-21T12:01:00-0700,83977,-3.31,39.55,12.92,83.9,15.78,100207.38
WBB,2019-02-21T12:02:00-0700,83989,-3.41,40.45,11.4,79,16.36,100221.7
WBB,2019-02-21T12:03:00-0700,83979,-3.47,39.96,13.25,83.7,16.07,100209.76
WBB,2019-02-21T12:04:00-0700,83982,-3.51,40.48,12.83,79.84,16.27,100213.34
WBB,2019-02-21T12:05:00-0700,84000,-3.43,40.81,9.87,81.7,14.21,100234.82
WBB,2019-02-21T12:06:00-0700,83989,-3.37,40.63,12.11,82.8,14.89,100221.7
WBB,2019-02-21T12:07:00-0700,83980,-3.41,40.53,12.86,78.38,16.07,100210.96
WBB,2019-02-21T12:08:00-0700,83988,-3.44,40.09,11.98,76.78,15.09,100220.5
WBB,2019-02-21T12:09:00-0700,84002,-3.5,40.87,10.09,73.72,13.03,100237.21
WBB,2019-02-21T12:10:00-0700,83995,-3.48,40.72,11.53,81.5,14.5,100228.86
WBB,2019-02-21T12:11:00-0700,84006,-3.43,40.87,9.07,83.1,14.21,100241.98
WBB,2019-02-21T12:12:00-0700,83999,-3.25,40.3,10.41,83.4,14.11,100233.63
WBB,2019-02-21T12:13:00-0700,83999,-3.2,40.53,11.06,80.3,14.5,100233.63
WBB,2019-02-21T12:14:00-0700,84000,-3.22,40.12,10.82,78.58,15.68,100234.82
WBB,2019-02-21T12:15:00-0700,84000,-3.16,39.33,9.59,85.4,15.38,100234.82
WBB,2019-02-21T12:16:00-0700,83983,-3.14,38.77,13.03,85.2,15.87,100214.54
WBB,2019-02-21T12:17:00-0700,84000,-3.26,40.1,10.03,84.1,13.62,100234.82
WBB,2019-02-21T12:18:00-0700,83999,-3.21,40.36,10.07,80.6,12.74,100233.63
WBB,2019-02-21T12:19:00-0700,83994,-3.21,39.95,9.69,81.6,12.64,100227.66
WBB,2019-02-21T12:20:00-0700,83987,-3.09,40.21,11.05,85.7,14.31,100219.31
WBB,2019-02-21T12:21:00-0700,83984,-3.19,39.43,11.79,83.6,15.48,100215.73
WBB,2019-02-21T12:22:00-0700,83990,-3.29,39.93,10.74,84.2,14.5,100222.89
WBB,2019-02-21T12:23:00-0700,83993,-3.25,39.63,10.65,81.7,15.19,100226.47
WBB,2019-02-21T12:24:00-0700,83984,-3.27,39.74,10.69,78.52,16.27,100215.73
WBB,2019-02-21T12:25:00-0700,83991,-3.28,40.44,10.02,76.83,14.11,100224.08
WBB,2019-02-21T12:26:00-0700,83988,-3.22,39.98,11.37,79.03,15.48,100220.5
WBB,2019-02-21T12:27:00-0700,83993,-3.21,39.57,11.26,86.5,13.62,100226.47
WBB,2019-02-21T12:28:00-0700,83976,-3.29,39.5,13.16,85.3,16.27,100206.18
WBB,2019-02-21T12:29:00-0700,83991,-3.39,40.24,9.97,81.8,13.52,100224.08
WBB,2019-02-21T12:30:00-0700,83989,-3.34,40.53,9.78,80.9,15.38,100221.7
WBB,2019-02-21T12:31:00-0700,83980,-3.35,40.34,11.22,75.26,14.7,100210.96
WBB,2019-02-21T12:32:00-0700,83989,-3.24,40.66,9.1,78.87,11.27,100221.7
WBB,2019-02-21T12:33:00-0700,83986,-3.2,39.69,10.86,83.4,13.62,100218.12
WBB,2019-02-21T12:34:00-0700,83993,-3.17,40.51,7.98,76.72,10.88,100226.47
WBB,2019-02-21T12:35:00-0700,83990,-3.09,39.78,9.57,82.4,14.11,100222.89
WBB,2019-02-21T12:36:00-0700,83991,-3.07,39.33,9.09,81.6,12.93,100224.08
WBB,2019-02-21T12:37:00-0700,83991,-3.01,38.94,9.04,89.5,13.03,100224.08
WBB,2019-02-21T12:38:00-0700,83978,-2.97,39.15,9.91,83.2,14.01,100208.57
WBB,2019-02-21T12:39:00-0700,83972,-2.92,38.39,10.68,82.9,14.5,100201.41
WBB,2019-02-21T12:40:00-0700,83980,-2.94,38.43,11.16,82.4,13.72,100210.96
WBB,2019-02-21T12:41:00-0700,83971,-3.03,39.71,11.19,76,15.19,100200.22
WBB,2019-02-21T12:42:00-0700,83960,-3.14,39.88,11.69,78.16,14.7,100187.09
WBB,2019-02-21T12:43:00-0700,83981,-3.13,40.68,9.61,83.8,13.42,100212.15
WBB,2019-02-21T12:44:00-0700,83971,-3.08,39.98,11.06,76.78,13.82,100200.22
WBB,2019-02-21T12:45:00-0700,83965,-3.04,39.46,11.96,79.01,15.09,100193.06
WBB,2019-02-21T12:46:00-0700,83972,-3.07,39.78,10.3,81,15.09,100201.41
WBB,2019-02-21T12:47:00-0700,83965,-3.07,40.33,10.95,74.13,14.7,100193.06
WBB,2019-02-21T12:48:00-0700,83964,-3.12,40.16,11.58,82.5,13.72,100191.86
WBB,2019-02-21T12:49:00-0700,83972,-3.08,40.01,9.55,83,14.8,100201.41
WBB,2019-02-21T12:50:00-0700,83974,-2.94,39.81,9.76,81.7,14.01,100203.8
WBB,2019-02-21T12:51:00-0700,83970,-2.96,39.97,10.22,86.6,12.93,100199.02
WBB,2019-02-21T12:52:00-0700,83971,-2.97,40.33,10.01,73.06,12.54,100200.22
WBB,2019-02-21T12:53:00-0700,83962,-2.94,39.71,10.36,83.4,13.82,100189.48
WBB,2019-02-21T12:54:00-0700,83969,-2.97,39.45,10.74,85.2,14.4,100197.83
WBB,2019-02-21T12:55:00-0700,83947,-3,39.18,13.7,79.78,15.87,100171.58
WBB,2019-02-21T12:56:00-0700,83943,-3.08,39.38,12.68,80.6,16.17,100166.81
WBB,2019-02-21T12:57:00-0700,83952,-3.07,39.06,12.63,84.2,16.46,100177.54
WBB,2019-02-21T12:58:00-0700,83958,-3.02,39.64,10.35,81.9,13.03,100184.7
WBB,2019-02-21T12:59:00-0700,83966,-2.96,39.77,8.8,85,12.64,100194.25
WBB,2019-02-21T13:00:00-0700,83963,-2.84,39.85,10.34,80.6,14.4,100190.67
WBB,2019-02-21T13:01:00-0700,83956,-2.91,39.58,11.59,80.9,15.58,100182.32
WBB,2019-02-21T13:02:00-0700,83964,-2.94,39.87,10.96,78.24,13.03,100191.86
WBB,2019-02-21T13:03:00-0700,83960,-3.06,39.7,11.05,81.1,15.78,100187.09
WBB,2019-02-21T13:04:00-0700,83956,-3.02,40.27,10.95,84.3,15.29,100182.32
WBB,2019-02-21T13:05:00-0700,83945,-3.04,39.57,13.99,78.76,16.07,100169.19
WBB,2019-02-21T13:06:00-0700,83956,-3.12,39.91,11.71,83,14.31,100182.32
WBB,2019-02-21T13:07:00-0700,83947,-3.11,40,12.68,83.3,14.6,100171.58
WBB,2019-02-21T13:08:00-0700,83948,-3.05,39.96,12.68,82.6,15.78,100172.77
WBB,2019-02-21T13:09:00-0700,83952,-3.04,39.84,12.61,82.6,16.46,100177.54
WBB,2019-02-21T13:10:00-0700,83960,-2.99,40.07,11.68,81.6,14.5,100187.09
WBB,2019-02-21T13:11:00-0700,83955,-2.89,40.42,9.07,76.2,14.89,100181.12
WBB,2019-02-21T13:12:00-0700,83947,-2.89,39.36,12.12,84.9,14.99,100171.58
WBB,2019-02-21T13:13:00-0700,83964,-2.98,39.48,11.47,86.3,14.99,100191.86
WBB,2019-02-21T13:14:00-0700,83958,-3,39.78,11.38,88.1,15.78,100184.7
WBB,2019-02-21T13:15:00-0700,83980,-2.93,40.35,7.54,82.4,12.05,100210.96
WBB,2019-02-21T13:16:00-0700,83965,-2.83,39.86,9.98,87.5,14.31,100193.06
WBB,2019-02-21T13:17:00-0700,83957,-2.93,39.6,11.97,83.7,14.21,100183.51
WBB,2019-02-21T13:18:00-0700,83962,-3.02,39.76,10.52,85.7,14.6,100189.48
WBB,2019-02-21T13:19:00-0700,83970,-2.98,39.95,10.65,79.46,13.82,100199.02
WBB,2019-02-21T13:20:00-0700,83959,-2.94,39.94,11.71,81.8,17.15,100185.9
WBB,2019-02-21T13:21:00-0700,83951,-2.98,40.02,12.78,80.2,16.85,100176.35
WBB,2019-02-21T13:22:00-0700,83953,-2.99,40.54,11.52,76.73,14.89,100178.74
WBB,2019-02-21T13:23:00-0700,83955,-2.93,40.19,10.8,77.93,14.7,100181.12
WBB,2019-02-21T13:24:00-0700,83967,-2.85,40.27,9.72,80.8,13.33,100195.44
WBB,2019-02-21T13:25:00-0700,83962,-2.79,39.48,10.92,77.28,15.09,100189.48
WBB,2019-02-21T13:26:00-0700,83962,-2.76,39.72,10.13,80.6,14.21,100189.48
WBB,2019-02-21T13:27:00-0700,83964,-2.76,39.87,10.09,80.6,13.91,100191.86
WBB,2019-02-21T13:28:00-0700,83963,-2.72,39.91,10.64,73.11,14.6,100190.67
WBB,2019-02-21T13:29:00-0700,83960,-2.67,39.62,8.76,78.77,14.4,100187.09
WBB,2019-02-21T13:30:00-0700,83956,-2.65,39.53,10.92,73.75,15.19,100182.32
WBB,2019-02-21T13:31:00-0700,83951,-2.75,39.52,11.38,80.9,15.29,100176.35
WBB,2019-02-21T13:32:00-0700,83953,-2.82,40.2,10.73,76.17,13.42,100178.74
WBB,2019-02-21T13:33:00-0700,83944,-2.8,39.83,11.89,78.93,14.7,100168
WBB,2019-02-21T13:34:00-0700,83947,-2.77,39.71,12.34,78.95,15.87,100171.58
WBB,2019-02-21T13:35:00-0700,83945,-2.83,39.44,11.56,79.19,14.01,100169.19
WBB,2019-02-21T13:36:00-0700,83946,-2.77,40.08,10.75,79.55,14.7,100170.39
WBB,2019-02-21T13:37:00-0700,83946,-2.73,39.21,11.05,85.8,14.11,100170.39
WBB,2019-02-21T13:38:00-0700,83959,-2.69,40.05,8.47,76.47,12.44,100185.9
WBB,2019-02-21T13:39:00-0700,83950,-2.58,39.47,10.6,79.12,14.5,100175.16
WBB,2019-02-21T13:40:00-0700,83945,-2.72,39.15,10.67,81.7,13.91,100169.19
WBB,2019-02-21T13:41:00-0700,83946,-2.72,39.71,10.31,80.7,14.11,100170.39
WBB,2019-02-21T13:42:00-0700,83947,-2.78,40.32,9.84,77.96,12.93,100171.58
WBB,2019-02-21T13:43:00-0700,83943,-2.73,40.46,8.83,79.04,12.84,100166.81
WBB,2019-02-21T13:44:00-0700,83940,-2.69,39.68,11.75,81.3,14.89,100163.23
WBB,2019-02-21T13:45:00-0700,83948,-2.76,39.82,10.41,81.1,14.11,100172.77
WBB,2019-02-21T13:46:00-0700,83943,-2.77,40.18,8.73,70.24,14.99,100166.81
WBB,2019-02-21T13:47:00-0700,83947,-2.64,40.6,8.68,76.24,12.93,100171.58
WBB,2019-02-21T13:48:00-0700,83936,-2.58,38.94,11.07,82.3,14.31,100158.45
WBB,2019-02-21T13:49:00-0700,83941,-2.52,39.73,8.56,81,13.91,100164.42
WBB,2019-02-21T13:50:00-0700,83947,-2.43,39.19,7.88,84,10.48,100171.58
WBB,2019-02-21T13:51:00-0700,83950,-2.34,39.62,6.96,80.3,10.78,100175.16
WBB,2019-02-21T13:52:00-0700,83946,-2.31,39.22,9.48,78.14,12.44,100170.39
WBB,2019-02-21T13:53:00-0700,83936,-2.43,38.92,10.69,79.16,13.42,100158.45
WBB,2019-02-21T13:54:00-0700,83935,-2.47,39.41,9.43,79.82,12.15,100157.26
WBB,2019-02-21T13:55:00-0700,83923,-2.48,39.23,10.64,81.5,14.8,100142.94
WBB,2019-02-21T13:56:00-0700,83933,-2.55,39.45,10.05,78.26,12.64,100154.87
WBB,2019-02-21T13:57:00-0700,83943,-2.56,39.85,8.84,80.4,12.05,100166.81
WBB,2019-02-21T13:58:00-0700,83948,-2.46,39.94,7.8,81.1,12.74,100172.77
WBB,2019-02-21T13:59:00-0700,83935,-2.45,39.62,11.24,76.61,13.33,100157.26
WBB,2019-02-21T14:00:00-0700,83946,-2.61,39.89,9.64,79.43,14.7,100170.39
WBB,2019-02-21T14:01:00-0700,83903,-2.65,39.73,13.36,74.75,15.58,100119.07
WBB,2019-02-21T14:02:00-0700,83923,-2.7,40.25,10.78,78.79,14.89,100142.94
